"","sp2_name","sp1_name","sp1","sp2","sp1_inc","sp2_inc","obs_cooccur","prob_cooccur","exp_cooccur","p_lt","p_gt","PhylumITS","ClassITS","OrderITS","FamilyITS","GenusITS","SpeciesITS","Phylum16S","Class16S","Order16S","Family16S","Genus16S","Species16S"
"197","ASV14532","ITS1040",1040,1142,2,49,0,0.032,1.8,0.0101,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_culbertsonii","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planococcaceae","Planococcaceae"
"198","ASV14545","ITS1041",1041,1475,3,35,0,0.035,1.9,0.04345,1,"Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum","Stereum","Actinobacteria","Actinobacteria","Micrococcales","Bogoriellaceae","Georgenia","uncultured bacterium"
"199","ASV14586","ITS263",263,1583,3,35,0,0.035,1.9,0.04345,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Megasphaera","Megasphaera elsdenii"
"200","ASV14604","ITS550",550,1763,12,12,0,0.048,2.6,0.03496,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Thiopseudomonas","uncultured bacterium"
"201","ASV14707","ITS87",87,1963,21,6,0,0.042,2.3,0.04639,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Meyerozyma","Meyerozyma_athensensis","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","uncultured bacterium"
"202","ASV14714","ITS244",244,1972,10,14,0,0.046,2.5,0.03833,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporales","Pleosporales","Pleosporales","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","Christensenellaceae R-7 group"
"203","ASV1473","ITS53",53,1741,9,16,0,0.048,2.6,0.03333,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Cephaloascaceae","Cephaloascus","Cephaloascus_fragrans","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix","Erysipelothrix"
"204","ASV14742","ITS460",460,1914,11,12,0,0.044,2.4,0.04807,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_bialowiezense","Firmicutes","Clostridia","Clostridiales","Family XI","W5053","uncultured bacterium"
"205","ASV14756","ITS238",238,1740,14,10,0,0.046,2.5,0.03833,1,"Ascomycota","Dothideomycetes","Pleosporales","Coniothyriaceae","Coniothyrium","unidentified","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aequorivita","Aequorivita"
"206","ASV14759","ITS692",692,2192,8,18,0,0.048,2.6,0.03171,1,"Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia_albida","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Camelimonas","uncultured bacterium"
"207","ASV14767","ITS367",367,1981,8,17,0,0.045,2.5,0.04016,1,"Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus","Ascobolus_lineolatus","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae","Ruminococcaceae"
"208","ASV14799","ITS909",909,1307,2,45,0,0.03,1.6,0.0303,1,"Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum_truncatum","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ercella","Ercella"
"209","ASV14811","ITS100",100,2060,14,10,0,0.046,2.5,0.03833,1,"Ascomycota","Sordariomycetes","Ophiostomatales","Ophiostomataceae","Ophiostoma","Ophiostoma_denticiliatum","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus"
"210","ASV14831","ITS690",690,1683,6,22,0,0.044,2.4,0.03821,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria_metachromatica","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","uncultured","uncultured Firmicutes bacterium"
"211","ASV14841","ITS169",169,1532,4,31,0,0.041,2.3,0.03116,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Family XI","W5053","W5053"
"212","ASV14841","ITS967",967,1532,4,31,0,0.041,2.3,0.03116,1,"Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces_rademirici","Firmicutes","Clostridia","Clostridiales","Family XI","W5053","W5053"
"213","ASV14860","ITS636",636,1660,5,28,0,0.046,2.5,0.02321,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae UCG-010","uncultured bacterium"
"214","ASV14862","ITS967",967,1605,4,31,0,0.041,2.3,0.03116,1,"Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces_rademirici","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","uncultured bacterium"
"215","ASV14878","ITS540",540,1501,6,22,0,0.044,2.4,0.03821,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella","uncultured bacterium"
"216","ASV14878","ITS284",284,1501,6,22,0,0.044,2.4,0.03821,1,"Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Hydropisphaera","Hydropisphaera_fungicola","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella","uncultured bacterium"
"217","ASV14892","ITS596",596,1777,9,15,0,0.045,2.5,0.043,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Nakazawaea","Nakazawaea_holstii","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Fermentimonas","uncultured bacterium"
"218","ASV14892","ITS323",323,1777,9,15,0,0.045,2.5,0.043,1,"Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Cyphellophora_fusarioides","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Fermentimonas","uncultured bacterium"
"219","ASV14893","ITS928",928,1171,2,47,0,0.031,1.7,0.01886,1,"Ascomycota","Saccharomycetes","Saccharomycetales","unidentified","unidentified","unidentified","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus sciuri"
"220","ASV14893","ITS1040",1040,1171,2,47,0,0.031,1.7,0.01886,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_culbertsonii","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus sciuri"
"221","ASV14914","ITS596",596,1712,9,16,0,0.048,2.6,0.03333,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Nakazawaea","Nakazawaea_holstii","Actinobacteria","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas","Cellulomonas"
"222","ASV14914","ITS53",53,1712,9,16,0,0.048,2.6,0.03333,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Cephaloascaceae","Cephaloascus","Cephaloascus_fragrans","Actinobacteria","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas","Cellulomonas"
"223","ASV14926","ITS563",563,2206,5,25,0,0.041,2.3,0.04096,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Firmicutes","Clostridia","Clostridiales","Family XI","Peptoniphilus","Peptoniphilus"
"224","ASV14926","ITS773",773,2206,5,25,0,0.041,2.3,0.04096,1,"Basidiomycota","Agaricomycetes","Agaricales","Physalacriaceae","Armillaria","Armillaria_borealis","Firmicutes","Clostridia","Clostridiales","Family XI","Peptoniphilus","Peptoniphilus"
"225","ASV14927","ITS977",977,1129,8,17,0,0.045,2.5,0.04016,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium_acutatum","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","Moraxella boevrei DSM 14165"
"226","ASV14964","ITS244",244,1984,10,14,0,0.046,2.5,0.03833,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporales","Pleosporales","Pleosporales","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Fermentimonas","uncultured bacterium"
"227","ASV14964","ITS357",357,1984,10,14,0,0.046,2.5,0.03833,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Fermentimonas","uncultured bacterium"
"228","ASV14979","ITS169",169,1612,4,30,0,0.04,2.2,0.03709,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Thauera","Thauera"
"229","ASV15003","ITS169",169,1274,4,31,0,0.041,2.3,0.03116,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella 7","Prevotella 7"
"230","ASV15107","ITS571",571,1623,6,23,0,0.046,2.5,0.03126,1,"Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Pseudopithomyces","Pseudopithomyces_rosae","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas","Pseudoxanthomonas"
"231","ASV15107","ITS540",540,1623,6,23,0,0.046,2.5,0.03126,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas","Pseudoxanthomonas"
"232","ASV15109","ITS1013",1013,1825,5,24,0,0.04,2.2,0.04884,1,"Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Sistotrema","Sistotrema_brinkmannii","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium","Aeromicrobium"
"233","ASV15109","ITS970",970,1825,5,24,0,0.04,2.2,0.04884,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","Neosetophoma_rosigena","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium","Aeromicrobium"
"234","ASV15198","ITS1003",1003,1590,4,30,0,0.04,2.2,0.03709,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria_metachromatica","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","uncultured","Sphingobacterium jejuense"
"235","ASV15213","ITS106",106,1674,4,29,0,0.038,2.1,0.04383,1,"Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_sporotrichioides","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus","uncultured bacterium"
"236","ASV15213","ITS967",967,1674,4,29,0,0.038,2.1,0.04383,1,"Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces_rademirici","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus","uncultured bacterium"
"237","ASV15244","ITS563",563,1902,5,25,0,0.041,2.3,0.04096,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Actinobacteria","Actinobacteria","Micrococcales","Micrococcales","Micrococcales","Micrococcales"
"238","ASV15244","ITS636",636,1902,5,25,0,0.041,2.3,0.04096,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Actinobacteria","Actinobacteria","Micrococcales","Micrococcales","Micrococcales","Micrococcales"
"239","ASV15300","ITS1017",1017,1290,5,28,0,0.046,2.5,0.02321,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida_glaebosa","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium sp. 35"
"240","ASV15330","ITS17",17,1576,5,24,0,0.04,2.2,0.04884,1,"Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron_truncatum","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","uncultured Bacteroidales bacterium"
"241","ASV15368","ITS692",692,1794,8,17,0,0.045,2.5,0.04016,1,"Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia_albida","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","gut metagenome"
"242","ASV15380","ITS290",290,1316,2,43,0,0.028,1.6,0.04444,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Issatchenkia","Issatchenkia_orientalis","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","Leucobacter"
"243","ASV15380","ITS1005",1005,1316,2,43,0,0.028,1.6,0.04444,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_caesiellus","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","Leucobacter"
"244","ASV15380","ITS16",16,1316,2,43,0,0.028,1.6,0.04444,1,"Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Trichosporon","unidentified","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","Leucobacter"
"245","ASV15380","ITS936",936,1316,2,43,0,0.028,1.6,0.04444,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","unidentified","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","Leucobacter"
"246","ASV154","ITS569",569,1395,3,37,0,0.037,2,0.0311,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Cephaloascaceae","Cephaloascus","Cephaloascus_fragrans","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Flaviflexus","uncultured bacterium"
"247","ASV15440","ITS936",936,1363,2,46,0,0.03,1.7,0.02424,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","unidentified","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","unidentified"
"248","ASV1546","ITS284",284,1946,6,22,0,0.044,2.4,0.03821,1,"Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Hydropisphaera","Hydropisphaera_fungicola","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrio","uncultured bacterium"
"249","ASV15469","ITS969",969,1878,5,24,0,0.04,2.2,0.04884,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus] torques group","[Ruminococcus] torques group"
"250","ASV15469","ITS1013",1013,1878,5,24,0,0.04,2.2,0.04884,1,"Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Sistotrema","Sistotrema_brinkmannii","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus] torques group","[Ruminococcus] torques group"
"251","ASV15469","ITS636",636,1878,5,24,0,0.04,2.2,0.04884,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus] torques group","[Ruminococcus] torques group"
"252","ASV15472","ITS839",839,1293,2,48,0,0.032,1.7,0.01414,1,"Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","unidentified","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella 9","uncultured bacterium"
"253","ASV15500","ITS641",641,1551,6,23,0,0.046,2.5,0.03126,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_rhodanensis","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","Agathobacter"
"254","ASV15500","ITS750",750,1551,6,23,0,0.046,2.5,0.03126,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_caesiellus","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","Agathobacter"
"255","ASV15500","ITS675",675,1551,6,23,0,0.046,2.5,0.03126,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Nakazawaea","Nakazawaea_ishiwadae","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","Agathobacter"
"256","ASV15567","ITS209",209,2118,19,7,0,0.044,2.4,0.04114,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kazachstania","Kazachstania_humilis","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium"
"257","ASV15607","ITS441",441,1690,8,18,0,0.048,2.6,0.03171,1,"Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Tausonia","Tausonia_pullulans","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"258","ASV15611","ITS284",284,1957,6,23,0,0.046,2.5,0.03126,1,"Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Hydropisphaera","Hydropisphaera_fungicola","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","uncultured","uncultured"
"259","ASV15611","ITS571",571,1957,6,23,0,0.046,2.5,0.03126,1,"Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Pseudopithomyces","Pseudopithomyces_rosae","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","uncultured","uncultured"
"260","ASV15611","ITS682",682,1957,6,23,0,0.046,2.5,0.03126,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporidiobolus","Sporidiobolus_salmonicolor","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","uncultured","uncultured"
"261","ASV15611","ITS540",540,1957,6,23,0,0.046,2.5,0.03126,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","uncultured","uncultured"
"262","ASV15729","ITS169",169,1219,4,31,0,0.041,2.3,0.03116,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium"
"263","ASV15754","ITS498",498,2046,7,19,0,0.044,2.4,0.04114,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alcanivorax","uncultured gamma proteobacterium"
"264","ASV15770","ITS988",988,1508,4,30,0,0.04,2.2,0.03709,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","uncultured Salibacter sp."
"265","ASV15820","ITS988",988,1336,4,31,0,0.041,2.3,0.03116,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida","Firmicutes","Clostridia","Clostridiales","Family XI","Tissierella","Tissierella"
"266","ASV15825","ITS773",773,1536,5,26,0,0.043,2.4,0.03414,1,"Basidiomycota","Agaricomycetes","Agaricales","Physalacriaceae","Armillaria","Armillaria_borealis","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Fastidiosipila","Clostridiaceae bacterium SK061"
"267","ASV15825","ITS563",563,1536,5,26,0,0.043,2.4,0.03414,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Fastidiosipila","Clostridiaceae bacterium SK061"
"268","ASV1584","ITS967",967,1398,4,29,0,0.038,2.1,0.04383,1,"Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces_rademirici","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Fermentimonas","uncultured bacterium"
"269","ASV1584","ITS988",988,1398,4,29,0,0.038,2.1,0.04383,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Fermentimonas","uncultured bacterium"
"270","ASV1585","ITS100",100,2292,14,10,0,0.046,2.5,0.03833,1,"Ascomycota","Sordariomycetes","Ophiostomatales","Ophiostomataceae","Ophiostoma","Ophiostoma_denticiliatum","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Facklamia","uncultured bacterium"
"271","ASV15853","ITS352",352,2183,6,23,0,0.046,2.5,0.03126,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomyces","Debaryomyces","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetitomaculum","uncultured bacterium"
"272","ASV15853","ITS715",715,2183,6,23,0,0.046,2.5,0.03126,1,"Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia_albida","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetitomaculum","uncultured bacterium"
"273","ASV1586","ITS636",636,1774,5,26,0,0.043,2.4,0.03414,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema 2","bacterium enrichment culture clone BBMC-12"
"274","ASV15860","ITS53",53,2162,9,16,0,0.048,2.6,0.03333,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Cephaloascaceae","Cephaloascus","Cephaloascus_fragrans","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Blautia"
"275","ASV15912","ITS571",571,1922,6,21,0,0.042,2.3,0.04639,1,"Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Pseudopithomyces","Pseudopithomyces_rosae","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Anaerocella","uncultured Bacteroidetes bacterium"
"276","ASV15931","ITS859",859,1647,4,32,0,0.042,2.3,0.02596,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","unidentified","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","uncultured","uncultured Flavobacterium sp."
"277","ASV15931","ITS608",608,1647,4,32,0,0.042,2.3,0.02596,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","uncultured","uncultured Flavobacterium sp."
"278","ASV15951","ITS936",936,1132,2,45,0,0.03,1.6,0.0303,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","unidentified","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","Psychrobacter"
